label,cash_desk,total_amount,n_lines,payment_medium,has_feedback,feedback_low,feedback_middle,feedback_high,feedback_top,daytime,hour,hour_categorical,day_of_week,month,transaction_duration_seconds,store_id,location,urbanization,has_voided,n_voided,n_age_restricted,has_age_restricted,popularity_max,popularity_min,max_product_price,n_sold_by_weight,has_sold_by_weight,has_camera_detected_wrong_product,has_camera_detected_wrong_product_high_certainty,has_convenience,has_dairy,has_tobacco,has_household,has_personal_care,has_bakery,has_snacks,has_alcohol,has_fruits_vegetables,has_frozen_goods,has_limited_time_offers,has_fruits_vegetables_pieces,has_beverages,has_long_shelf_life,has_missing,mean_time_between_scans,max_time_between_scans,time_to_first_scan,time_from_last_scan_to_end,days_since_sco_introduction
FRAUD,2,103.53,13,CREDIT_CARD,False,False,False,False,False,morning,11,11,Thursday,March,83,cd833b6b-0666-42df-b538-6bb1f189b66e,Koeln,RURAL,False,0.0,0.0,False,0.1887299894873597,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.446136999999999,10.360650999999999,10.068474,8.530382,50
FRAUD,3,205.25,17,CREDIT_CARD,False,False,False,False,False,noon,13,13,Friday,March,140,cd833b6b-0666-42df-b538-6bb1f189b66e,Koeln,RURAL,False,0.0,0.0,False,0.1887299894873597,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.052152999999999,12.601080999999999,8.37598,3.304157,51
FRAUD,0,0.49,1,CREDIT_CARD,False,False,False,False,False,morning,11,11,Thursday,March,12,cd833b6b-0666-42df-b538-6bb1f189b66e,Koeln,RURAL,False,0.0,0.0,False,0.1813297807507841,0.1813297807507841,0.49,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,2.054408,10.328398,36
FRAUD,2,0.78,1,CREDIT_CARD,False,False,False,False,False,noon,13,13,Thursday,June,10,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1849928853087078,0.1849928853087078,0.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,2.070168,8.142666,100
FRAUD,0,148.43,12,CASH,False,False,False,False,False,evening,20,20,Friday,July,81,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.1240044393963987,2.39,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,6.395811,17.489093999999998,1.8895689999999998,9.59968,136
FRAUD,3,1.95,1,CASH,False,False,False,False,False,morning,11,11,Wednesday,June,12,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1849928853087078,0.1849928853087078,0.39,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,5.371318,7.573665999999999,120
FRAUD,0,6.37,1,CREDIT_CARD,False,False,False,False,False,evening,21,21,Saturday,June,10,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.1813297807507841,0.49,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,5.733543,4.5774859999999995,116
FRAUD,0,255.46,27,CASH,False,False,False,False,False,morning,11,11,Saturday,June,181,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.0900457042605578,3.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,6.3174019999999995,11.351719,8.186217,8.747774,130
FRAUD,3,10.95,1,CREDIT_CARD,False,False,False,False,False,morning,11,11,Wednesday,June,20,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1290651565714589,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,5.689887,14.355395999999999,120
FRAUD,3,10.8,3,CREDIT_CARD,False,False,False,False,False,noon,13,13,Friday,July,29,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.1240044393963987,2.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.507543,10.547526999999999,3.1513709999999997,11.09923,136
FRAUD,0,82.99,10,CASH,False,False,False,False,False,evening,21,21,Monday,June,60,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.0579927131058806,6.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.852567,12.804869,0.872196,6.685060999999999,118
FRAUD,3,34.76,5,CASH,False,False,False,False,False,morning,10,10,Thursday,June,31,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.0737231872606837,4.99,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,4.791422,9.553355,4.51027,7.88429,114
FRAUD,2,156.32,12,CASH,False,False,False,False,False,evening,21,21,Thursday,July,60,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1849928853087078,0.1144705250313266,2.79,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,4.77511,11.487494,1.255865,6.803815999999999,142
FRAUD,3,1.96,1,CASH,False,False,False,False,False,afternoon,16,16,Monday,June,21,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,1.0,0.0,False,0.1887299894873597,0.1813297807507841,0.49,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.34048,1.34048,1.49631,18.443132,118
FRAUD,3,22.32,5,CREDIT_CARD,False,False,False,False,False,evening,21,21,Friday,June,36,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4.040198,8.589004,9.662146,10.755374999999999,122
FRAUD,1,66.11,4,CASH,False,False,False,False,False,noon,13,13,Thursday,June,36,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,1.0,True,0.1640739706275662,0.1336085165577813,2.0170168039362264,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,4.725211,8.469142,0.7149949999999999,21.140763,135
FRAUD,3,80.13,12,CASH,False,False,False,False,False,noon,12,12,Saturday,July,82,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.0628227561269846,5.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,6.525282,16.919207,1.436427,9.118252,137
FRAUD,2,458.7,53,CASH,False,False,False,False,False,afternoon,18,18,Monday,June,335,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1925425881782399,0.0831226615248176,4.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,6.061248,13.540851,8.786992,11.952356,118
FRAUD,0,6.26,1,CASH,False,False,False,False,False,morning,11,11,Wednesday,June,14,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1484602679495548,0.1484602679495548,1.49,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,6.921029,7.8126169999999995,120
FRAUD,0,167.73,14,CASH,False,False,False,False,False,noon,15,15,Friday,July,113,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,1.0,0.0,False,0.1925425881782399,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,6.418771,13.334387,10.039422,13.683793999999999,143
FRAUD,1,3.9,1,CREDIT_CARD,False,False,False,False,False,afternoon,18,18,Friday,June,17,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1849928853087078,0.1849928853087078,0.39,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,3.4040019999999998,14.254702,122
FRAUD,0,266.6,25,CASH,False,False,False,False,False,afternoon,19,19,Friday,July,171,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.0514349224342804,6.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,6.429501,19.743216999999998,9.090883999999999,8.563621,136
FRAUD,1,27.849999999999998,8,CREDIT_CARD,False,False,False,False,False,afternoon,19,19,Thursday,June,44,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1925425881782399,0.0767318876087226,4.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,3.5050619999999997,12.062897,8.285495,11.944042999999999,121
FRAUD,0,70.03,4,CASH,False,False,False,False,False,noon,15,15,Thursday,June,47,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1640739706275662,0.121548986980498,2.49,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,12.698623999999999,26.536890999999997,2.355085,7.360131,135
FRAUD,0,7.7,3,CASH,False,False,False,False,False,afternoon,18,18,Saturday,June,29,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.1514593643028671,1.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.810141,8.327268,10.870141,6.81013,123
FRAUD,3,91.51,10,CASH,False,False,False,False,False,afternoon,17,17,Thursday,June,73,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1925425881782399,0.0737231872606837,4.99,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,5.595314,10.315527,13.244912,9.736628999999999,135
FRAUD,2,18.81,3,CASH,False,False,False,False,False,noon,13,13,Saturday,July,33,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1640739706275662,0.1640739706275662,0.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.793647,10.868273,2.5677879999999997,15.735702999999999,144
FRAUD,3,26.22,7,CREDIT_CARD,False,False,False,False,False,noon,12,12,Thursday,June,80,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.1144705250313266,2.79,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,9.470741,23.589245,13.393868999999999,9.91021,121
FRAUD,3,167.83,13,CREDIT_CARD,False,False,False,False,False,evening,21,21,Thursday,June,94,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.1056696128358782,3.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,6.343211,11.439392,8.951697,9.249849,128
FRAUD,0,44.699999999999996,6,CASH,False,False,False,False,False,afternoon,16,16,Friday,June,71,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,True,1.0,0.0,False,0.1849928853087078,0.1290651565714589,2.19,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,8.524734,14.928476999999999,11.181467999999999,9.005652,122
FRAUD,1,49.08,11,CREDIT_CARD,False,False,False,False,False,noon,12,12,Saturday,June,67,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.1343324055324019,1.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.583639,10.774923,5.345012,6.6624669999999995,102
FRAUD,0,66.55,7,CREDIT_CARD,False,False,False,False,False,morning,11,11,Thursday,June,75,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.1514593643028671,1.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.678787999999999,14.868466999999999,5.249861999999999,11.800756,121
FRAUD,1,6.41,2,CASH,False,False,False,False,False,morning,9,9,Thursday,June,9,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1849928853087078,0.1144705250313266,2.79,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.7843829999999999,0.7843829999999999,1.084511,7.783499,121
FRAUD,1,22.86,5,CASH,False,False,False,False,False,afternoon,18,18,Monday,June,41,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1813297807507841,0.1144705250313266,2.79,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,7.840233,16.115582,2.381588,7.681457,125
FRAUD,3,122.63,4,CASH,False,False,False,False,False,evening,20,20,Thursday,June,33,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.0900457042605578,3.99,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,4.869585,9.382296,4.751031,14.170912,128
FRAUD,3,109.63,14,CASH,False,False,False,False,False,evening,21,21,Tuesday,July,106,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.0900457042605578,3.99,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,7.228237,14.625328999999999,2.510696,9.737689999999999,140
FRAUD,3,7.3100000000000005,2,CASH,False,False,False,False,False,evening,20,20,Monday,July,11,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1925425881782399,0.1015262480520265,3.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2.095005,2.095005,1.580536,7.678509999999999,132
FRAUD,0,60.11,10,CREDIT_CARD,False,False,False,False,False,afternoon,18,18,Wednesday,July,77,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.0900457042605578,3.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.747224999999999,11.420802,12.785497,12.783316,141
FRAUD,2,16.39,3,CREDIT_CARD,False,False,False,False,False,evening,20,20,Friday,July,21,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,1.0,0.0,False,0.1707699563936963,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.519496,2.371206,3.4380029999999997,13.623099,129
FRAUD,2,142.48,15,CASH,False,False,False,False,False,morning,10,10,Monday,July,142,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.09372053916413,3.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,8.428503,19.378348,8.313141,16.4256,139
FRAUD,3,12.620000000000001,2,CREDIT_CARD,False,False,False,False,False,noon,12,12,Saturday,June,24,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1640739706275662,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.8338849999999995,6.8338849999999995,9.129467,8.871717,102
FRAUD,3,149.67,18,CASH,False,False,False,False,False,morning,11,11,Friday,June,100,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1925425881782399,0.0737231872606837,4.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.305622,11.269796999999999,2.07877,8.705791,108
FRAUD,1,246.23,23,CASH,False,False,False,False,False,afternoon,17,17,Monday,July,174,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,1.0,0.0,False,0.1925425881782399,0.1099820715443203,2.99,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,6.756933999999999,13.521609999999999,10.646868,8.72606,132
FRAUD,3,447.13,33,CREDIT_CARD,False,False,False,False,False,noon,14,14,Thursday,June,284,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,1.0,True,0.1925425881782399,0.016782175928309,12.39,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,7.7758199999999995,15.283349999999999,12.44684,23.633195999999998,135
FRAUD,3,149.67,14,CASH,False,False,False,False,False,morning,10,10,Friday,June,133,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.1015262480520265,3.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,9.214703,22.710148999999998,1.717754,12.407677999999999,108
FRAUD,3,12.47,1,CASH,False,False,False,False,False,noon,13,13,Friday,June,16,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1640739706275662,0.1640739706275662,0.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,8.300996,7.88512,122
FRAUD,2,6.49,2,CASH,False,False,False,False,False,afternoon,18,18,Saturday,June,24,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1707699563936963,0.157640538218754,1.19,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4.92397,4.92397,11.818709,7.991994,109
FRAUD,0,71.44,4,CASH,False,False,False,False,False,noon,14,14,Saturday,July,39,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1813297807507841,0.1514593643028671,1.39,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.476986999999999,11.502904,12.171856,10.829307,137
FRAUD,0,45.54,7,CASH,False,False,False,False,False,afternoon,16,16,Tuesday,July,47,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,1.0,0.0,False,0.1849928853087078,0.1144705250313266,2.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,4.884338,10.046759999999999,2.6718059999999997,10.836967,147
FRAUD,0,51.11,3,CREDIT_CARD,False,False,False,False,False,afternoon,17,17,Friday,July,33,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1640739706275662,0.1398146150013051,1.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,12.01663,12.80199,2.818867,6.658072,129
FRAUD,1,36.58,2,CASH,False,False,False,False,False,noon,12,12,Friday,June,30,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.0628227561269846,0.0603594406252486,5.99,1.0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,17.932983,17.932983,1.7862019999999998,10.641354,115
FRAUD,0,37.67,2,CREDIT_CARD,False,False,False,False,False,noon,13,13,Tuesday,July,20,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1290651565714589,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.943104,5.943104,4.673020999999999,9.708091999999999,147
FRAUD,0,178.61,28,CASH,False,False,False,False,False,evening,21,21,Monday,July,172,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,True,2.0,0.0,False,0.1887299894873597,0.0865149616945773,4.19,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,5.231447,13.804074,7.649274999999999,12.647376,139
FRAUD,1,77.25,10,CASH,False,False,False,False,False,afternoon,19,19,Saturday,July,59,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1925425881782399,0.0900457042605578,3.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,4.937812999999999,10.232426,8.866055,5.947468,130
FRAUD,3,5.83,1,CASH,False,False,False,False,False,evening,20,20,Thursday,June,25,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.157640538218754,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,17.025669999999998,8.861733,121
FRAUD,3,208.93,20,CREDIT_CARD,False,False,False,False,False,evening,20,20,Thursday,July,125,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1849928853087078,0.0865149616945773,4.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,5.564772,13.474635,4.7466539999999995,14.635327,149
FRAUD,1,73.86,6,CASH,False,False,False,False,False,afternoon,18,18,Saturday,June,28,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1640739706275662,0.1056696128358782,3.19,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,3.695921,7.692397,2.069339,8.262735,130
FRAUD,1,923.5699999999999,118,CASH,False,False,False,False,False,afternoon,17,17,Friday,June,672,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,True,1.0,0.0,False,0.1925425881782399,0.0900457042605578,3.99,0.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,5.554366,18.514045,5.148378999999999,12.357111999999999,129
FRAUD,3,88.08,10,CREDIT_CARD,False,False,False,False,False,morning,11,11,Monday,June,72,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.1514593643028671,1.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.308044,12.330186999999999,5.793266,10.336065999999999,132
FRAUD,1,123.89999999999999,14,CASH,False,False,False,False,False,afternoon,17,17,Friday,June,92,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1925425881782399,0.1015262480520265,3.39,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,5.410182,14.027593,11.767617999999999,10.884172999999999,129
FRAUD,2,49.04,6,CASH,False,False,False,False,False,afternoon,16,16,Monday,June,42,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1813297807507841,0.1290651565714589,2.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.491931999999999,10.108449,6.194395,9.118955,125
FRAUD,1,31.43,8,CASH,False,False,False,False,False,afternoon,19,19,Friday,July,108,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,2.0,0.0,False,0.1925425881782399,0.1398146150013051,1.79,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,8.369798,18.814757,19.475709,13.247952,143
FRAUD,0,1.17,1,CREDIT_CARD,False,False,False,False,False,afternoon,16,16,Thursday,June,9,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1849928853087078,0.1849928853087078,0.39,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,2.348742,6.951334999999999,114
FRAUD,3,397.53,37,CASH,False,False,False,False,False,evening,21,21,Wednesday,June,242,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,True,3.0,0.0,False,0.1925425881782399,0.0767318876087226,4.79,0.0,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,5.675818,15.426254,6.780563,14.480136,120
FRAUD,0,36.2,9,CASH,False,False,False,False,False,afternoon,18,18,Saturday,June,35,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.0767318876087226,4.79,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,3.073534,7.242304,1.112758,10.204889999999999,123
FRAUD,2,99.99,14,CASH,False,False,False,False,False,noon,13,13,Saturday,July,115,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1887299894873597,0.0865149616945773,4.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,8.137720999999999,35.629833,3.594839,6.5239959999999995,137
FRAUD,2,156.2,20,CREDIT_CARD,False,False,False,False,False,noon,15,15,Saturday,June,116,3fffea06-686f-42bd-8362-818af86b48a9,Bonn,TOWNS,False,0.0,0.0,False,0.1925425881782399,0.1015262480520265,3.39,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,5.3724739999999995,13.58686,5.719429,8.904074,123
FRAUD,0,179.35,24,CASH,False,False,False,False,False,afternoon,18,18,Monday,July,156,581831fc-6a03-4e38-9025-0a889b7fe542,Dortmund,CITIES,False,0.0,0.0,False,0.1887299894873597,0.0831226615248176,4.39,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,5.9352089999999995,11.340857,7.880901,12.599572,146
FRAUD,0,8.73,3,CREDIT_CARD,False,False,False,False,False,morning,9,9,Saturday,January,14,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1813297807507841,0.1514593643028671,1.39,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.578203,2.121004,2.189787,9.014172,333
FRAUD,2,6.75,3,CREDIT_CARD,False,False,False,False,False,noon,14,14,Thursday,December,28,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1640739706275662,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,7.736383,13.230374999999999,2.824041,10.57682,317
FRAUD,2,250.74,21,CASH,False,False,False,False,False,noon,14,14,Monday,January,138,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1887299894873597,0.0737231872606837,4.99,1.0,True,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,6.198144,22.287097,4.076529,10.767394,328
FRAUD,2,574.26,48,CASH,False,False,False,False,False,afternoon,16,16,Thursday,December,300,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1887299894873597,0.0579927131058806,6.19,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,5.970399,15.314048,11.045373999999999,9.214704,324
FRAUD,1,20.9,6,CASH,False,False,False,False,False,afternoon,18,18,Friday,December,53,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1849928853087078,0.0628227561269846,5.79,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,7.942906,13.105315,7.8377099999999995,6.43528,325
FRAUD,0,11.950000000000001,3,CREDIT_CARD,False,False,False,False,False,afternoon,16,16,Friday,January,22,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1813297807507841,0.157640538218754,1.19,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,7.176162,10.163621,1.16076,6.905990999999999,332
FRAUD,3,4.4399999999999995,2,CASH,False,False,False,False,False,afternoon,17,17,Thursday,January,24,46e6da32-f4b0-40f3-ada7-fc6ca81ed85d,Stuttgart,CITIES,False,0.0,0.0,False,0.1813297807507841,0.1640739706275662,0.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.159722,9.159722,7.203853,7.713582,338
